region_id,region_type,region,Zipcode,State,Metro Area,City,County
67147,zip,"22101;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV;McLean;Fairfax County",22101,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",McLean,Fairfax County
60938,zip,"8046;NJ;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Willingboro Township;Burlington County",08046,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Willingboro Township,Burlington County
95170,zip,"86326;AZ;Prescott Valley-Prescott, AZ;Cottonwood;Yavapai County",86326,AZ,"Prescott Valley-Prescott, AZ",Cottonwood,Yavapai County
77291,zip,"44685;OH;Akron, OH;Green;Summit County",44685,OH,"Akron, OH",Green,Summit County
85770,zip,"62901;IL;Carbondale-Marion, IL;Carbondale;Jackson County",62901,IL,"Carbondale-Marion, IL",Carbondale,Jackson County
65375,zip,"18201;PA;Scranton--Wilkes-Barre, PA;Hazleton;Luzerne County",18201,PA,"Scranton--Wilkes-Barre, PA",Hazleton,Luzerne County
78162,zip,"46530;IN;South Bend-Mishawaka, IN-MI;Granger;Saint Joseph County",46530,IN,"South Bend-Mishawaka, IN-MI",Granger,Saint Joseph County
78924,zip,"48042;MI;Detroit-Warren-Dearborn, MI;Macomb;Macomb County",48042,MI,"Detroit-Warren-Dearborn, MI",Macomb,Macomb County
72244,zip,"32819;FL;Orlando-Kissimmee-Sanford, FL;Doctor Phillips;Orange County",32819,FL,"Orlando-Kissimmee-Sanford, FL",Doctor Phillips,Orange County
94435,zip,"84070;UT;Salt Lake City, UT;Sandy;Salt Lake County",84070,UT,"Salt Lake City, UT",Sandy,Salt Lake County
97761,zip,"94555;CA;San Francisco-Oakland-Berkeley, CA;Fremont;Alameda County",94555,CA,"San Francisco-Oakland-Berkeley, CA",Fremont,Alameda County
69780,zip,"28217;NC;Charlotte-Concord-Gastonia, NC-SC;Charlotte;Mecklenburg County",28217,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
61631,zip,"10017;NY;New York-Newark-Jersey City, NY-NJ-PA;New York;New York County",10017,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,New York County
86339,zip,"64093;MO;Warrensburg, MO;Warrensburg;Johnson County",64093,MO,"Warrensburg, MO",Warrensburg,Johnson County
94275,zip,"83702;ID;Boise City, ID;Boise;Ada County",83702,ID,"Boise City, ID",Boise,Ada County
71507,zip,"31322;GA;Savannah, GA;Pooler;Chatham County",31322,GA,"Savannah, GA",Pooler,Chatham County
88808,zip,"70791;LA;Baton Rouge, LA;Zachary;East Baton Rouge Parish",70791,LA,"Baton Rouge, LA",Zachary,East Baton Rouge Parish
58611,zip,"2072;MA;Boston-Cambridge-Newton, MA-NH;Stoughton;Norfolk County",02072,MA,"Boston-Cambridge-Newton, MA-NH",Stoughton,Norfolk County
78361,zip,"46947;IN;Logansport, IN;Logansport;Cass County",46947,IN,"Logansport, IN",Logansport,Cass County
73375,zip,"35205;AL;Birmingham-Hoover, AL;Birmingham;Jefferson County",35205,AL,"Birmingham-Hoover, AL",Birmingham,Jefferson County
90320,zip,"74137;OK;Tulsa, OK;Tulsa;Tulsa County",74137,OK,"Tulsa, OK",Tulsa,Tulsa County
98011,zip,"95148;CA;San Jose-Sunnyvale-Santa Clara, CA;San Jose;Santa Clara County",95148,CA,"San Jose-Sunnyvale-Santa Clara, CA",San Jose,Santa Clara County
73540,zip,"35611;AL;Huntsville, AL;Athens;Limestone County",35611,AL,"Huntsville, AL",Athens,Limestone County
91997,zip,"77515;TX;Houston-The Woodlands-Sugar Land, TX;Angleton;Brazoria County",77515,TX,"Houston-The Woodlands-Sugar Land, TX",Angleton,Brazoria County
71797,zip,"32118;FL;Deltona-Daytona Beach-Ormond Beach, FL;Daytona Beach;Volusia County",32118,FL,"Deltona-Daytona Beach-Ormond Beach, FL",Daytona Beach,Volusia County
79328,zip,"48708;MI;Bay City, MI;Bay City;Bay County",48708,MI,"Bay City, MI",Bay City,Bay County
91188,zip,"76014;TX;Dallas-Fort Worth-Arlington, TX;Arlington;Tarrant County",76014,TX,"Dallas-Fort Worth-Arlington, TX",Arlington,Tarrant County
78051,zip,"46239;IN;Indianapolis-Carmel-Anderson, IN;Indianapolis;Marion County",46239,IN,"Indianapolis-Carmel-Anderson, IN",Indianapolis,Marion County
94463,zip,"84103;UT;Salt Lake City, UT;Salt Lake City;Salt Lake County",84103,UT,"Salt Lake City, UT",Salt Lake City,Salt Lake County
91831,zip,"77301;TX;Houston-The Woodlands-Sugar Land, TX;Conroe;Montgomery County",77301,TX,"Houston-The Woodlands-Sugar Land, TX",Conroe,Montgomery County
58794,zip,"2536;MA;Barnstable Town, MA;East Falmouth;Barnstable County",02536,MA,"Barnstable Town, MA",East Falmouth,Barnstable County
91254,zip,"76109;TX;Dallas-Fort Worth-Arlington, TX;Fort Worth;Tarrant County",76109,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
97588,zip,"94134;CA;San Francisco-Oakland-Berkeley, CA;San Francisco;San Francisco County",94134,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco,San Francisco County
96998,zip,"92694;CA;Los Angeles-Long Beach-Anaheim, CA;Ladera Ranch;Orange County",92694,CA,"Los Angeles-Long Beach-Anaheim, CA",Ladera Ranch,Orange County
399642,zip,"80923;CO;Colorado Springs, CO;Colorado Springs;El Paso County",80923,CO,"Colorado Springs, CO",Colorado Springs,El Paso County
67233,zip,"22315;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV;Alexandria;Fairfax County",22315,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Alexandria,Fairfax County
60900,zip,"8003;NJ;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;Cherry Hill;Camden County",08003,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cherry Hill,Camden County
84550,zip,"60516;IL;Chicago-Naperville-Elgin, IL-IN-WI;Downers Grove;DuPage County",60516,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Downers Grove,DuPage County
94916,zip,"85340;AZ;Phoenix-Mesa-Chandler, AZ;Litchfield Park;Maricopa County",85340,AZ,"Phoenix-Mesa-Chandler, AZ",Litchfield Park,Maricopa County
94766,zip,"85053;AZ;Phoenix-Mesa-Chandler, AZ;Phoenix;Maricopa County",85053,AZ,"Phoenix-Mesa-Chandler, AZ",Phoenix,Maricopa County
77308,zip,"44708;OH;Canton-Massillon, OH;Canton;Stark County",44708,OH,"Canton-Massillon, OH",Canton,Stark County
84427,zip,"60181;IL;Chicago-Naperville-Elgin, IL-IN-WI;Villa Park;DuPage County",60181,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Villa Park,DuPage County
65937,zip,"19454;PA;Philadelphia-Camden-Wilmington, PA-NJ-DE-MD;North Wales;Montgomery County",19454,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",North Wales,Montgomery County
79146,zip,"48336;MI;Detroit-Warren-Dearborn, MI;Farmington Hills;Oakland County",48336,MI,"Detroit-Warren-Dearborn, MI",Farmington Hills,Oakland County
60455,zip,"6811;CT;Bridgeport-Stamford-Norwalk, CT;Danbury;Fairfield County",06811,CT,"Bridgeport-Stamford-Norwalk, CT",Danbury,Fairfield County
71973,zip,"32405;FL;Panama City, FL;Panama City;Bay County",32405,FL,"Panama City, FL",Panama City,Bay County
62194,zip,"11710;NY;New York-Newark-Jersey City, NY-NJ-PA;North Bellmore;Nassau County",11710,NY,"New York-Newark-Jersey City, NY-NJ-PA",North Bellmore,Nassau County
91315,zip,"76226;TX;Dallas-Fort Worth-Arlington, TX;Argyle;Denton County",76226,TX,"Dallas-Fort Worth-Arlington, TX",Argyle,Denton County
93258,zip,"80129;CO;Denver-Aurora-Lakewood, CO;Highlands Ranch;Douglas County",80129,CO,"Denver-Aurora-Lakewood, CO",Highlands Ranch,Douglas County
74136,zip,"37055;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Dickson;Dickson County",37055,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Dickson,Dickson County
99489,zip,"98001;WA;Seattle-Tacoma-Bellevue, WA;Auburn;King County",98001,WA,"Seattle-Tacoma-Bellevue, WA",Auburn,King County
86277,zip,"64012;MO;Kansas City, MO-KS;Belton;Cass County",64012,MO,"Kansas City, MO-KS",Belton,Cass County
58633,zip,"2119;MA;Boston-Cambridge-Newton, MA-NH;Boston;Suffolk County",02119,MA,"Boston-Cambridge-Newton, MA-NH",Boston,Suffolk County
96929,zip,"92586;CA;Riverside-San Bernardino-Ontario, CA;Menifee;Riverside County",92586,CA,"Riverside-San Bernardino-Ontario, CA",Menifee,Riverside County
80633,zip,"51106;IA;Sioux City, IA-NE-SD;Sioux City;Woodbury County",51106,IA,"Sioux City, IA-NE-SD",Sioux City,Woodbury County
60162,zip,"6109;CT;Hartford-East Hartford-Middletown, CT;Wethersfield;Hartford County",06109,CT,"Hartford-East Hartford-Middletown, CT",Wethersfield,Hartford County
78980,zip,"48108;MI;Ann Arbor, MI;Ann Arbor;Washtenaw County",48108,MI,"Ann Arbor, MI",Ann Arbor,Washtenaw County
97738,zip,"94530;CA;San Francisco-Oakland-Berkeley, CA;El Cerrito;Contra Costa County",94530,CA,"San Francisco-Oakland-Berkeley, CA",El Cerrito,Contra Costa County
67245,zip,"22405;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV;Fredericksburg;Stafford County",22405,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fredericksburg,Stafford County
87423,zip,"67037;KS;Wichita, KS;Derby;Sedgwick County",67037,KS,"Wichita, KS",Derby,Sedgwick County
91990,zip,"77506;TX;Houston-The Woodlands-Sugar Land, TX;Pasadena;Harris County",77506,TX,"Houston-The Woodlands-Sugar Land, TX",Pasadena,Harris County
97756,zip,"94549;CA;San Francisco-Oakland-Berkeley, CA;Lafayette;Contra Costa County",94549,CA,"San Francisco-Oakland-Berkeley, CA",Lafayette,Contra Costa County
94451,zip,"84088;UT;Salt Lake City, UT;West Jordan;Salt Lake County",84088,UT,"Salt Lake City, UT",West Jordan,Salt Lake County
87185,zip,"66441;KS;Manhattan, KS;Junction City;Geary County",66441,KS,"Manhattan, KS",Junction City,Geary County
96004,zip,"90023;CA;Los Angeles-Long Beach-Anaheim, CA;Los Angeles;Los Angeles County",90023,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
98299,zip,"95603;CA;Sacramento-Roseville-Folsom, CA;Auburn;Placer County",95603,CA,"Sacramento-Roseville-Folsom, CA",Auburn,Placer County
74246,zip,"37215;TN;Nashville-Davidson--Murfreesboro--Franklin, TN;Nashville;Davidson County",37215,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Nashville,Davidson County
90223,zip,"74008;OK;Tulsa, OK;Bixby;Tulsa County",74008,OK,"Tulsa, OK",Bixby,Tulsa County
58646,zip,"2132;MA;Boston-Cambridge-Newton, MA-NH;Boston;Suffolk County",02132,MA,"Boston-Cambridge-Newton, MA-NH",Boston,Suffolk County
60941,zip,"8050;NJ;New York-Newark-Jersey City, NY-NJ-PA;Manahawkin;Ocean County",08050,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Manahawkin,Ocean County
82106,zip,"55105;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Saint Paul;Ramsey County",55105,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Saint Paul,Ramsey County
73122,zip,"34476;FL;Ocala, FL;Ocala;Marion County",34476,FL,"Ocala, FL",Ocala,Marion County
71374,zip,"31021;GA;Dublin, GA;Dublin;Laurens County",31021,GA,"Dublin, GA",Dublin,Laurens County
99065,zip,"97068;OR;Portland-Vancouver-Hillsboro, OR-WA;West Linn;Clackamas County",97068,OR,"Portland-Vancouver-Hillsboro, OR-WA",West Linn,Clackamas County
94563,zip,"84405;UT;Ogden-Clearfield, UT;Washington Terrace;Weber County",84405,UT,"Ogden-Clearfield, UT",Washington Terrace,Weber County
72217,zip,"32789;FL;Orlando-Kissimmee-Sanford, FL;Winter Park;Orange County",32789,FL,"Orlando-Kissimmee-Sanford, FL",Winter Park,Orange County
79735,zip,"49418;MI;Grand Rapids-Kentwood, MI;Grandville;Kent County",49418,MI,"Grand Rapids-Kentwood, MI",Grandville,Kent County
97498,zip,"94002;CA;San Francisco-Oakland-Berkeley, CA;Belmont;San Mateo County",94002,CA,"San Francisco-Oakland-Berkeley, CA",Belmont,San Mateo County
60555,zip,"7042;NJ;New York-Newark-Jersey City, NY-NJ-PA;Montclair;Essex County",07042,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Montclair,Essex County
75708,zip,"40505;KY;Lexington-Fayette, KY;Lexington;Fayette County",40505,KY,"Lexington-Fayette, KY",Lexington,Fayette County
96936,zip,"92595;CA;Riverside-San Bernardino-Ontario, CA;Wildomar;Riverside County",92595,CA,"Riverside-San Bernardino-Ontario, CA",Wildomar,Riverside County
78021,zip,"46202;IN;Indianapolis-Carmel-Anderson, IN;Indianapolis;Marion County",46202,IN,"Indianapolis-Carmel-Anderson, IN",Indianapolis,Marion County
62527,zip,"12306;NY;Albany-Schenectady-Troy, NY;Schenectady;Schenectady County",12306,NY,"Albany-Schenectady-Troy, NY",Schenectady,Schenectady County
58872,zip,"2721;MA;Providence-Warwick, RI-MA;Fall River;Bristol County",02721,MA,"Providence-Warwick, RI-MA",Fall River,Bristol County
72523,zip,"33304;FL;Miami-Fort Lauderdale-Pompano Beach, FL;Fort Lauderdale;Broward County",33304,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Fort Lauderdale,Broward County
73117,zip,"34471;FL;Ocala, FL;Ocala;Marion County",34471,FL,"Ocala, FL",Ocala,Marion County
96181,zip,"90621;CA;Los Angeles-Long Beach-Anaheim, CA;Buena Park;Orange County",90621,CA,"Los Angeles-Long Beach-Anaheim, CA",Buena Park,Orange County
72668,zip,"33541;FL;Tampa-St. Petersburg-Clearwater, FL;Zephyrhills;Pasco County",33541,FL,"Tampa-St. Petersburg-Clearwater, FL",Zephyrhills,Pasco County
70706,zip,"29801;SC;Augusta-Richmond County, GA-SC;Aiken;Aiken County",29801,SC,"Augusta-Richmond County, GA-SC",Aiken,Aiken County
92659,zip,"78750;TX;Austin-Round Rock-Georgetown, TX;Austin;Travis County",78750,TX,"Austin-Round Rock-Georgetown, TX",Austin,Travis County
70054,zip,"28590;NC;Greenville, NC;Winterville;Pitt County",28590,NC,"Greenville, NC",Winterville,Pitt County
58480,zip,"1757;MA;Worcester, MA-CT;Milford;Worcester County",01757,MA,"Worcester, MA-CT",Milford,Worcester County
96294,zip,"91106;CA;Los Angeles-Long Beach-Anaheim, CA;Pasadena;Los Angeles County",91106,CA,"Los Angeles-Long Beach-Anaheim, CA",Pasadena,Los Angeles County
89932,zip,"73107;OK;Oklahoma City, OK;Oklahoma City;Oklahoma County",73107,OK,"Oklahoma City, OK",Oklahoma City,Oklahoma County
72210,zip,"32778;FL;Orlando-Kissimmee-Sanford, FL;Tavares;Lake County",32778,FL,"Orlando-Kissimmee-Sanford, FL",Tavares,Lake County
67053,zip,"21801;MD;Salisbury, MD-DE;Salisbury;Wicomico County",21801,MD,"Salisbury, MD-DE",Salisbury,Wicomico County
82469,zip,"55811;MN;Duluth, MN-WI;Duluth;Saint Louis County",55811,MN,"Duluth, MN-WI",Duluth,Saint Louis County
94929,zip,"85353;AZ;Phoenix-Mesa-Chandler, AZ;Tolleson;Maricopa County",85353,AZ,"Phoenix-Mesa-Chandler, AZ",Tolleson,Maricopa County
58946,zip,"2861;RI;Providence-Warwick, RI-MA;Pawtucket;Providence County",02861,RI,"Providence-Warwick, RI-MA",Pawtucket,Providence County
58551,zip,"1923;MA;Boston-Cambridge-Newton, MA-NH;Danvers;Essex County",01923,MA,"Boston-Cambridge-Newton, MA-NH",Danvers,Essex County
72246,zip,"32821;FL;Orlando-Kissimmee-Sanford, FL;Orlando;Orange County",32821,FL,"Orlando-Kissimmee-Sanford, FL",Orlando,Orange County
94478,zip,"84118;UT;Salt Lake City, UT;Kearns;Salt Lake County",84118,UT,"Salt Lake City, UT",Kearns,Salt Lake County
97986,zip,"95118;CA;San Jose-Sunnyvale-Santa Clara, CA;San Jose;Santa Clara County",95118,CA,"San Jose-Sunnyvale-Santa Clara, CA",San Jose,Santa Clara County
73357,zip,"35173;AL;Birmingham-Hoover, AL;Trussville;Jefferson County",35173,AL,"Birmingham-Hoover, AL",Trussville,Jefferson County
72764,zip,"33701;FL;Tampa-St. Petersburg-Clearwater, FL;Saint Petersburg;Pinellas County",33701,FL,"Tampa-St. Petersburg-Clearwater, FL",Saint Petersburg,Pinellas County
99809,zip,"98445;WA;Seattle-Tacoma-Bellevue, WA;Clover Creek;Pierce County",98445,WA,"Seattle-Tacoma-Bellevue, WA",Clover Creek,Pierce County
88824,zip,"70815;LA;Baton Rouge, LA;Baton Rouge;East Baton Rouge Parish",70815,LA,"Baton Rouge, LA",Baton Rouge,East Baton Rouge Parish
62208,zip,"11727;NY;New York-Newark-Jersey City, NY-NJ-PA;Coram;Suffolk County",11727,NY,"New York-Newark-Jersey City, NY-NJ-PA",Coram,Suffolk County
65027,zip,"17325;PA;Gettysburg, PA;Gettysburg;Adams County",17325,PA,"Gettysburg, PA",Gettysburg,Adams County
70397,zip,"29316;SC;Spartanburg, SC;Boiling Springs;Spartanburg County",29316,SC,"Spartanburg, SC",Boiling Springs,Spartanburg County
61017,zip,"8226;NJ;Ocean City, NJ;Ocean City;Cape May County",08226,NJ,"Ocean City, NJ",Ocean City,Cape May County
71798,zip,"32119;FL;Deltona-Daytona Beach-Ormond Beach, FL;South Daytona;Volusia County",32119,FL,"Deltona-Daytona Beach-Ormond Beach, FL",South Daytona,Volusia County
78954,zip,"48080;MI;Detroit-Warren-Dearborn, MI;Saint Clair Shores;Macomb County",48080,MI,"Detroit-Warren-Dearborn, MI",Saint Clair Shores,Macomb County
60534,zip,"7018;NJ;New York-Newark-Jersey City, NY-NJ-PA;East Orange;Essex County",07018,NJ,"New York-Newark-Jersey City, NY-NJ-PA",East Orange,Essex County
100195,zip,"99337;WA;Kennewick-Richland, WA;Kennewick;Benton County",99337,WA,"Kennewick-Richland, WA",Kennewick,Benton County
89457,zip,"72223;AR;Little Rock-North Little Rock-Conway, AR;Little Rock;Pulaski County",72223,AR,"Little Rock-North Little Rock-Conway, AR",Little Rock,Pulaski County
79792,zip,"49519;MI;Grand Rapids-Kentwood, MI;Wyoming;Kent County",49519,MI,"Grand Rapids-Kentwood, MI",Wyoming,Kent County
96666,zip,"92124;CA;San Diego-Chula Vista-Carlsbad, CA;San Diego;San Diego County",92124,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego,San Diego County
90430,zip,"74501;OK;McAlester, OK;McAlester;Pittsburg County",74501,OK,"McAlester, OK",McAlester,Pittsburg County
71439,zip,"31093;GA;Warner Robins, GA;Warner Robins;Houston County",31093,GA,"Warner Robins, GA",Warner Robins,Houston County
67613,zip,"23238;VA;Richmond, VA;Tuckahoe;Henrico County",23238,VA,"Richmond, VA",Tuckahoe,Henrico County
78044,zip,"46229;IN;Indianapolis-Carmel-Anderson, IN;Indianapolis;Marion County",46229,IN,"Indianapolis-Carmel-Anderson, IN",Indianapolis,Marion County
82127,zip,"55126;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Shoreview;Ramsey County",55126,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Shoreview,Ramsey County
82199,zip,"55347;MN;Minneapolis-St. Paul-Bloomington, MN-WI;Eden Prairie;Hennepin County",55347,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Eden Prairie,Hennepin County
60246,zip,"6320;CT;Norwich-New London, CT;New London;New London County",06320,CT,"Norwich-New London, CT",New London,New London County
91323,zip,"76240;TX;Gainesville, TX;Gainesville;Cooke County",76240,TX,"Gainesville, TX",Gainesville,Cooke County
69373,zip,"27514;NC;Durham-Chapel Hill, NC;Chapel Hill;Orange County",27514,NC,"Durham-Chapel Hill, NC",Chapel Hill,Orange County
84475,zip,"60423;IL;Chicago-Naperville-Elgin, IL-IN-WI;Frankfort;Will County",60423,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Frankfort,Will County
74512,zip,"37849;TN;Knoxville, TN;Powell;Knox County",37849,TN,"Knoxville, TN",Powell,Knox County
93632,zip,"81004;CO;Pueblo, CO;Pueblo;Pueblo County",81004,CO,"Pueblo, CO",Pueblo,Pueblo County
91268,zip,"76123;TX;Dallas-Fort Worth-Arlington, TX;Fort Worth;Tarrant County",76123,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth,Tarrant County
66915,zip,"21601;MD;Easton, MD;Easton;Talbot County",21601,MD,"Easton, MD",Easton,Talbot County
66823,zip,"21213;MD;Baltimore-Columbia-Towson, MD;Baltimore;Baltimore City",21213,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
99786,zip,"98404;WA;Seattle-Tacoma-Bellevue, WA;Tacoma;Pierce County",98404,WA,"Seattle-Tacoma-Bellevue, WA",Tacoma,Pierce County
77043,zip,"44143;OH;Cleveland-Elyria, OH;Highland Heights;Cuyahoga County",44143,OH,"Cleveland-Elyria, OH",Highland Heights,Cuyahoga County
67323,zip,"22602;VA;Winchester, VA-WV;Winchester;Frederick County",22602,VA,"Winchester, VA-WV",Winchester,Frederick County
90699,zip,"75110;TX;Corsicana, TX;Corsicana;Navarro County",75110,TX,"Corsicana, TX",Corsicana,Navarro County
97155,zip,"93215;CA;Bakersfield, CA;Delano;Kern County",93215,CA,"Bakersfield, CA",Delano,Kern County
99039,zip,"97035;OR;Portland-Vancouver-Hillsboro, OR-WA;Lake Oswego;Clackamas County",97035,OR,"Portland-Vancouver-Hillsboro, OR-WA",Lake Oswego,Clackamas County
72211,zip,"32779;FL;Orlando-Kissimmee-Sanford, FL;Longwood;Seminole County",32779,FL,"Orlando-Kissimmee-Sanford, FL",Longwood,Seminole County
66263,zip,"20175;VA;Washington-Arlington-Alexandria, DC-VA-MD-WV;Leesburg;Loudoun County",20175,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Leesburg,Loudoun County
91124,zip,"75901;TX;Lufkin, TX;Lufkin;Angelina County",75901,TX,"Lufkin, TX",Lufkin,Angelina County
72905,zip,"33912;FL;Cape Coral-Fort Myers, FL;Fort Myers;Lee County",33912,FL,"Cape Coral-Fort Myers, FL",Fort Myers,Lee County
70602,zip,"29617;SC;Greenville-Anderson, SC;Greenville;Greenville County",29617,SC,"Greenville-Anderson, SC",Greenville,Greenville County
74596,zip,"38024;TN;Dyersburg, TN;Dyersburg;Dyer County",38024,TN,"Dyersburg, TN",Dyersburg,Dyer County
72256,zip,"32832;FL;Orlando-Kissimmee-Sanford, FL;Orlando;Orange County",32832,FL,"Orlando-Kissimmee-Sanford, FL",Orlando,Orange County
97050,zip,"92843;CA;Los Angeles-Long Beach-Anaheim, CA;Garden Grove;Orange County",92843,CA,"Los Angeles-Long Beach-Anaheim, CA",Garden Grove,Orange County
92355,zip,"78259;TX;San Antonio-New Braunfels, TX;San Antonio;Bexar County",78259,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
